	log2fc	p-adj
INO80	0.07185245	0.40281456
ADH4	-1.51012475	0.047142106
FOL1	0.144731335	0.012570968
MUB1	-0.291697564	0.000870575
DDI1	0.263223601	0.008511123
TUB3	-0.057369047	0.67801351
FET3	-0.723377194	0.001427916
LSB1	-0.243584424	0.124275371
PET54	-0.585470356	0.000552332
TIM13	-0.32009302	0.047536586
GUF1	-0.59584407	0.002379686
YEL020C	-0.096291225	0.012001961
FMP46	0.455950256	0.008713988
YBL086C	0.051039406	0.780672523
YBL005W-A	0.765934609	0.000351466
NAM9	-1.044254836	3.07e-06
DPB11	-0.050455309	0.760680507
YNL050C	-0.13826887	0.221915621
GZF3	-0.103623889	0.465894261
DTD1	0.176555584	0.251831347
SEC12	0.354434145	0.012039433
GUT2	-0.462819377	0.000584108
HAS1	-0.19278071	0.000699498
FUR1	-0.339584554	0.001164845
SMF1	-0.745549046	0.003015891
PTC7	-0.310637671	0.01575189
YDR239C	0.134308841	0.09192607
SEC23	-0.052615918	0.546775104
MPM1	0.065711771	0.326924252
RAD10	0.18848068	0.037329597
SLC1	0.275492028	0.008185607
RPC17	-0.027530933	0.817074275
ERG2	0.590506163	0.036443048
BIO2	0.14590575	0.109039929
DOT1	0.413939319	0.002998884
TDA5	0.578644574	0.001197237
PIB2	-0.08771448	0.403488509
SKP2	0.291653555	0.009436162
RAM1	0.204540683	0.015602537
GCS1	-0.039036488	0.50523031
MXR2	-0.016138588	0.957201018
ZDS2	-0.097030504	0.149521466
ADO1	-0.047319401	0.469966323
MET17	6.330158287	1.65e-06
KIN1	0.057068371	0.242794612
TRR1	0.031010972	0.743911301
ALA1	-0.121199987	0.011497325
HCM1	-0.457650062	0.001116609
AI2	-1.160418691	0.008443813
BIK1	0.229263069	0.042457197
ORC1	0.157066993	0.067091307
PRS5	0.048566405	0.072939222
COX1	-3.378118682	3.84e-09
TIF5	-0.127072249	0.033348676
RPL42B	-1.26424915	0.111901489
POA1	0.087725092	0.560000292
TIF2	-0.205214487	0.206003497
TTI1	0.24064686	0.024993199
ELM1	0.231428564	0.13275765
RAD28	0.352961842	0.08686644
YKL069W	0.223118728	0.601077516
UTP18	0.058251274	0.611440114
SLM4	0.105170332	0.162629979
SGF29	0.246425492	0.020028726
VHS2	0.012879493	0.851419724
MRP17	-1.038525239	4.23e-06
ABP140	-0.200362126	0.005084678
PHM7	-0.024924037	0.861150981
BUD23	-0.050025108	0.524280346
YDL144C	0.067484951	0.568668534
BUR6	0.106679382	0.162029695
SNX41	0.144355198	0.182025876
HGH1	0.156926035	0.087862554
CDC31	0.453971546	0.089092996
SOP4	0.293937914	0.007832375
RIM101	-0.175516516	0.261748447
ATG13	0.188624242	0.06282683
FAP7	-0.024934227	0.581284407
MRPL8	-1.120601613	0.000602054
INO4	0.008054487	0.935103307
FLC3	0.249794221	0.017648483
PAM16	-0.053049679	0.405101066
YJR008W	0.165732291	0.495906814
NIT2	0.124740085	0.076646024
YOL103W-A	0.240923492	0.010641173
YMR181C	-0.225925093	0.177552901
SEC13	-0.028346471	0.670105351
RDL1	0.226491866	0.08941414
SLM2	-0.073061132	0.118324895
ENT2	0.092855849	0.035513624
YMR265C	0.09432158	0.025645003
SUI2	-0.012255876	0.788147803
GCR2	0.092318143	0.275823311
DUR1,2	0.472647784	0.005854824
FSH3	-0.000400673	0.994020453
RPS7A	-0.718522719	0.317326241
KHA1	-0.142413196	0.122952203
RPN5	0.127875639	0.022155688
RPS0A	-0.228598569	0.191959131
CDC37	0.020098647	0.791799054
PNC1	0.027643053	0.605670433
RSF2	-0.937678569	4e-06
YGR035C	1.556946378	0.001655424
ACK1	0.08010027	0.540527834
AHC1	0.145334368	0.088213616
LEU5	-1.408752829	4.77e-06
TRK1	-0.173852636	0.371113598
UBA3	-0.015047318	0.976107814
TAF5	0.073569868	0.204137189
FPR4	-0.237587079	0.055032672
ECM33	-0.402108675	0.042985197
YSY6	0.124142918	0.462263263
CPA2	0.938016928	9.56e-06
YNL295W	-0.24155355	0.377408079
RPG1	-0.159007712	0.066867055
RPL36B	-0.384405998	0.026301999
CSR2	-0.135875749	0.081914675
NUP188	0.039437821	0.395233274
CSM3	-0.136924049	0.271806655
TRM5	0.049949695	0.161631657
ARP4	0.132394344	0.040277599
SKI7	0.163795593	0.025455826
STE6	-4.559405182	6.94e-07
HEM14	0.161042964	0.078691733
SYH1	0.215492826	0.07558185
UBP2	0.0019489	0.97782719
HMF1	0.094256237	0.737564864
YJL193W	-0.002482908	0.944941288
BGL2	0.513187345	0.151784211
PCP1	-0.35698816	0.012673088
SAP30	0.145758778	0.098385657
MTC5	0.297915936	0.021279866
MMS21	0.332593345	0.193034647
SNO3	-0.211356778	0.504712531
TYW1	-0.48165562	0.000383112
IDP3	1.423662061	0.000134945
GPB1	0.003101057	0.98221819
WHI4	-0.22369077	0.015774979
YNL040W	0.359252356	0.004198749
RSC2	0.149480729	0.147595807
RSM22	-1.033969586	0.000113829
FAA1	0.596413101	0.002657366
MYO3	0.033861436	0.513574419
RDH54	-0.357209522	0.000413983
IRC20	0.226612182	0.004925019
IFM1	-0.218422898	0.00753128
MIG1	0.314017006	0.338838237
YEL047C	0.86970036	0.000334368
CDC23	0.29976417	0.01821629
HRK1	-0.071885841	0.218304928
YMR196W	0.720289039	0.00066966
SUR4	0.025249451	0.786835656
MSC1	1.249415993	0.001354791
SEC6	0.175075936	0.049607168
JNM1	0.186309481	0.144297709
ERB1	0.006601345	0.859252709
APS1	0.112407417	0.054838167
VTC4	-0.049894069	0.38691752
MKC7	0.216580596	0.062275498
RPL26A	-0.739178819	0.357778782
CBP3	-0.08390333	0.096532776
MTR3	-0.023525863	0.310751575
YEH2	-0.030821951	0.760043517
YGR071C	0.151748939	0.001416927
HOM2	-0.428554889	0.081704699
ISR1	0.323292591	0.063655656
RPS5	-0.322312846	0.298514812
RMD8	0.226098271	0.025104831
RBG2	-0.030303988	0.311262134
CTP1	-0.644042926	0.006062425
IMP4	-0.006349131	0.895205903
FAR3	0.104616905	0.01403411
SPT21	0.057839595	0.622152318
RPL37B	-0.308315318	0.022648571
PDR10	0.672934054	0.000636827
YGR210C	-0.239154723	0.115610501
DLD1	1.867333971	0.003606147
URA6	0.273704035	0.016565276
LEO1	0.077149606	0.327698968
NTR2	0.072305633	0.397989925
BIM1	0.115382315	0.015657885
CDC123	-0.158764986	0.493935796
SWI1	0.190883092	0.003861439
ERV14	0.086565746	0.389175657
HTL1	-0.145137735	0.280329878
SBP1	0.072433307	0.17707762
CIN5	-0.141164722	0.664187531
SSB1	-0.469857797	0.106168261
PTA1	0.048528753	0.361615812
CAJ1	0.137844417	0.23851087
OCA1	0.31392333	0.021868783
TDA3	-0.10101164	0.22716078
MSC6	-0.563091113	1.45e-06
GRX5	-0.061967531	0.598840209
SPO14	0.287942046	0.000607152
SMF2	0.28540977	0.012786697
CBP4	-0.130793105	0.299581121
THR1	0.031849201	0.538489786
ZRG17	0.071366858	0.290483754
SSK22	0.073628017	0.38542812
YGR250C	-0.794917387	0.000365711
SEC21	-0.133170945	0.03089094
BBP1	0.133734223	0.26998244
MTO1	-0.415278652	0.005626201
BUB1	0.40275416	0.004606536
HXK2	-0.121312316	0.382592243
APT1	-0.047383722	0.457197071
PIB1	0.355424222	0.103969355
YCR061W	0.961473877	3.1e-05
YOL159C	0.330239231	0.037508867
SKG3	0.012822342	0.730398918
JIP4	0.001401551	0.987586597
YFL052W	0.567305918	0.001869167
ASG1	0.283515713	0.001285097
VPS15	0.204488588	0.001493428
ISY1	0.101836235	0.232372669
ATP15	-1.296223626	0.000410045
YTA7	0.039045194	0.564421869
GDI1	0.409538282	0.000501975
HPT1	0.302151151	0.259052242
FHL1	0.202855859	0.047363799
SLS1	-0.757982664	0.000371201
BLM10	0.266363451	0.007280168
YVC1	-0.067709189	0.777852485
IMD4	-0.94905568	0.000247108
YGR093W	0.055137863	0.323199869
MNN5	-0.005242513	0.907843121
PEX2	0.350586023	0.001126107
PIN2	0.044309675	0.622863458
SDH2	-2.961825969	0.004179225
TRM11	0.131215827	0.042509763
SEC22	0.005542523	0.953401168
SLD7	0.555239165	0.001936464
HOS2	0.126096731	0.375072554
GAL80	0.278481346	0.008198234
SHM2	0.224413324	0.000103784
CBC2	-0.085053967	0.298416763
NUP57	0.08870656	0.345747
SPO7	0.378270919	0.005324104
SGN1	-0.433558553	0.011129831
DAS1	0.03590732	0.343108314
AIM46	-0.897316219	0.000406262
VIP1	-0.048954786	0.188046655
SRB2	0.026773461	0.586022879
SIW14	0.25952199	0.008679957
URA8	-0.117349862	0.034672661
ANP1	0.259043277	0.000140654
POP2	0.050979737	0.04081473
RIM8	-0.034172756	0.518505459
SPC42	0.024784859	0.64400561
CFD1	0.09800256	0.306339365
CHO1	-0.248443612	0.024197772
YDL085C-A	0.085133165	0.410511022
SWI4	0.37170007	0.000433501
TRP1	0.076687221	0.691520266
MTC2	0.018940618	0.887215213
POL5	0.029385567	0.515182826
YVH1	0.177449277	0.014826047
YLR283W	-0.590976618	0.001968345
ASI2	0.169332022	0.060700625
SNU66	0.228884972	0.006808542
YER152C	0.13047385	0.396865808
SRP72	0.133594248	0.064702963
SRX1	-0.347702658	0.089030277
YFR006W	0.257705757	0.009739763
CSE1	0.041994423	0.583171499
YRF1-1	0.531493785	0.004656853
ESS1	0.220889852	0.048239345
RPB9	-0.049512525	0.76648869
IAH1	0.243094441	0.029988117
SNU71	0.152423208	0.004885877
APM1	0.143366221	0.033123715
YCS4	0.196587952	0.003467526
ASA1	0.342625385	0.006912323
APL6	-0.115016072	0.17964181
FRT1	0.547426363	0.00256763
CAP1	-0.072869062	0.339418664
MCA1	-0.121296781	0.203046984
CCT3	-0.181154323	0.007055757
RPN7	-0.03624612	0.6361199
IMH1	0.103417227	0.026077711
YOR352W	0.078878908	0.174242083
PSP1	-0.275235317	0.002041448
RER1	0.106278246	0.020102593
VID28	0.152138599	0.046320622
MSN5	0.212989252	0.005741885
COA1	0.005496017	0.951553008
TYS1	-0.13104706	0.053284448
YML108W	-0.240490523	0.057765516
GLC7	-0.082129486	0.761344984
HUG1	1.527934749	0.007034546
THP2	0.152630785	0.155720041
TAH1	0.299117209	0.013414994
RPL40A	0.01730042	0.781432746
CST26	0.453669322	0.000320118
TIF4632	-0.177972911	0.051699023
VPS3	0.273478477	0.000664977
DPB3	-0.024848912	0.717858041
AIM41	-0.066823473	0.463265377
AIM1	-0.462151378	0.145865397
YRM1	0.161730406	0.73459495
STU2	0.163474699	0.007928507
CWC15	0.008374892	0.881818991
RSM28	-1.995914713	4.11e-05
TMT1	0.460658941	0.008731102
CHS2	0.090536552	0.186655523
SEN1	-0.023152444	0.556967924
TIM9	-0.23618029	0.25077658
BRE1	0.130569784	0.024402955
FUN14	0.490900113	0.003993531
TRS33	0.167249112	0.0307621
TIM12	-0.241144661	0.129452946
INP2	0.460046365	0.000151427
UPF3	0.031117032	0.749408805
AME1	0.37787903	0.017940531
TBS1	0.445636137	0.000384991
MEX67	0.025762067	0.682077812
LCB3	0.263106024	0.355045648
EFT2	-0.470603478	0.087174092
TDH1	0.457079376	0.004366443
SSB2	-0.233648799	0.097026104
CKA2	0.007158501	0.883186729
ALR1	0.285382948	0.01405585
YPR117W	-0.74022541	1.6e-05
PET494	-1.550535044	0.001847609
DCD1	0.284862191	0.004302331
CBF5	-0.039607433	0.615917349
BST1	0.063582347	0.588486646
FRQ1	0.051814246	0.55094964
YMR244C-A	-0.155451984	0.26879802
PLP1	0.371830993	0.46961845
RDL2	-0.216036132	0.02026178
YMR185W	0.360239506	3.71e-05
NOP10	-0.167099887	0.062675833
TMA7	-0.237813826	0.184801341
YLH47	-0.016136243	0.831545405
YPL077C	-0.249343016	0.009653297
ICL1	-1.428808808	0.015951269
RDS3	-0.014039333	0.970961496
TGL1	0.092154991	0.066833208
POL12	0.174733774	0.031028049
SED5	0.006800065	0.931800071
CDC26	-0.00150748	0.985948096
SKI3	-0.151114405	0.010148301
TRM2	0.354616327	0.013896192
RAD23	0.077693585	0.595564424
YGR126W	0.277114142	0.020682128
SUA5	0.069341555	0.248198204
YBR197C	-0.305574801	0.013164212
ICL2	0.833929142	2.27e-05
RAD59	0.23481396	0.112349287
MET1	0.151572122	0.1758024
DOM34	-0.022270739	0.826169212
MSB1	-0.321831969	0.017076009
HSP26	-0.098639546	0.693963308
MRPL7	-0.746410217	0.001281645
LIP5	-0.763427517	0.00091462
RRP42	-0.048323986	0.497737596
MSG5	-0.051415917	0.468172643
TCO89	0.095947114	0.277994298
MRPS16	-1.411415881	0.001253402
RSF1	0.461621015	0.011993296
OYE2	-0.016090776	0.900786052
YPK9	-0.014983951	0.94330096
TSL1	-0.061120376	0.319292725
NMD5	-0.139281999	0.07922822
CTR1	-0.23173683	0.3690076
SDH1	-2.128803615	2.1e-08
SRB8	0.092585099	0.058677467
SAM37	0.144606891	0.065015962
HPC2	0.028173504	0.744995052
SPT7	0.119692655	0.046379493
SOD1	0.15880025	0.3156612
YCR016W	0.054725888	0.488369183
VPS25	0.072471034	0.806221223
AIM13	-1.315511268	0.000818924
NOP2	-0.128260652	0.137047103
RPS11B	-0.523720362	0.13254899
PRI1	0.092911662	0.039304899
EHT1	-1.117045003	0.000473593
MRC1	0.1613187	0.077873312
SLX9	-0.091413411	0.531479468
RIM20	0.153171636	0.115145535
YPT53	0.489796595	0.001481121
ENP1	0.039797033	0.272465308
VID22	0.086126519	0.08827544
UIP3	-0.114469649	0.270968412
GFA1	-0.106642734	0.263844747
AXL1	-0.127555561	0.017224505
ILV2	-0.589426527	0.002012807
YBR056W	0.087432415	0.209221684
GRC3	0.219460006	0.018914898
RPC25	-0.040488819	0.660383712
BLS1	0.228538374	0.017241217
HTZ1	0.207880389	0.039997264
YMR155W	0.330021256	0.018345128
RPC34	-0.258007854	0.134013048
TOR1	-0.110701944	0.022303838
YCH1	0.125986376	0.27049214
YBR287W	-0.346606229	0.134512094
AIM38	-1.199719294	1.81e-05
HSP10	0.154723828	0.133133821
FAS1	-0.54360468	9.8e-05
TPT1	0.200105883	0.110025816
PFD1	0.018850222	0.83331217
ULP1	0.221872639	2.97e-05
VMA16	-0.051079451	0.742538671
ATP12	-0.68311522	6.57e-05
YDL057W	0.142769891	0.001600223
CTR9	0.088252975	0.064362471
MNE1	-1.409831965	0.000302471
STF1	0.278918868	0.362483554
PEX4	0.336282446	0.019547143
IST1	-0.073932921	0.849326665
RRG7	-0.794143919	0.001589827
LSM6	0.239028901	0.095457454
RRB1	0.068968219	0.17957
YBR016W	0.488274076	0.107076276
HTB2	-0.302350605	0.404169501
FYV10	0.217558825	0.013022208
PAN5	-0.238785131	0.246668114
ABZ1	0.183979672	0.466115488
MED2	0.158432535	0.158170806
EAR1	-0.106110754	0.14388896
USO1	-0.049969277	0.289375301
PPH3	0.034407364	0.879606583
YME2	0.038101828	0.472033962
ATG34	0.710449523	0.003074684
FCY1	0.098981586	0.251626963
URA4	-0.2954486	0.002207008
RPT4	-0.043200725	0.608317561
MIS1	-0.590989836	0.000715014
PEX25	0.005899636	0.948279001
HSF1	0.131003146	0.208772374
PBA1	-0.165590276	0.341584596
MRS3	-1.163663478	2.23e-05
SMT3	0.378136845	0.007123761
MHR1	-0.486838982	0.024321524
YMR210W	-0.627439407	5.09e-05
BFR2	0.080189216	0.64617013
PGA3	0.348125336	0.002134213
UBC9	-0.051427957	0.720353447
TPM1	-0.167593973	0.159796912
MMR1	-0.447235772	0.000600738
TFB4	0.284928295	0.121028846
SYS1	0.327608676	0.032543209
OGG1	0.669974017	0.000300726
CSG2	0.215233722	0.025822347
LYS20	0.146987376	0.34095663
SPO73	0.302432701	0.002203449
URE2	0.018659581	0.702922921
UBC8	-0.144626181	0.171284976
YOR289W	0.662076309	3.51e-05
SAS5	0.229660951	0.0347335
HYR1	0.187263561	0.006148113
YGR017W	0.285704225	0.009285914
TOM40	-0.087478368	0.34625661
PEX30	0.441345946	0.002791988
COX3	-3.124283502	5.27e-05
YJR124C	-0.048737581	0.701843389
PET111	-0.392445236	0.01427714
RIM2	-0.834100251	0.000917688
STE14	0.264485337	0.286374661
ALY1	0.3574745	0.026363603
MRPS18	-0.886816664	0.019709964
ALB1	-0.102062614	0.16998511
CBS2	-0.29581416	0.003128946
NTG1	-0.146830723	0.037195846
TUF1	-0.67437772	0.0016029
YSP1	0.287182946	0.012598121
FES1	0.168175415	0.052025775
MRPL3	-0.396440643	0.00187778
MOT1	0.207247237	0.010043615
CCT2	-0.180069721	0.064910746
CRH1	-0.119837378	0.387387042
DFM1	0.276901283	0.048597068
MED6	0.12332149	0.12863571
BCH2	0.244098571	0.001564707
KIC1	0.034527882	0.562813527
SUM1	0.214586171	0.068652367
SCM3	0.039338855	0.641786854
DEG1	0.079380324	0.447243126
CIN4	-0.071159	0.864527608
BUD6	0.073452876	0.053093315
GUP1	0.200027925	0.066685971
MLC1	-0.027681157	0.710139303
ISW2	0.277742426	0.005843218
CPR1	0.005038843	0.972095266
NIP7	0.095250897	0.255534134
SAR1	0.1843708	0.012272034
GBP2	-0.43293311	0.008106983
YIP1	0.06310438	0.318237269
GPH1	-0.103033903	0.076463401
SLK19	-0.128208777	0.075763673
SMY2	-0.429581391	0.004935805
SPC72	-0.106396248	0.441287782
PAM17	-0.121908133	0.549982762
RKM2	0.424456615	0.002532983
PSO2	0.369828542	0.002397497
YSF3	0.259859099	0.04420072
CHC1	0.064999124	0.260791961
YGR283C	-0.030783335	0.714114403
FAR1	-0.301129064	0.041170968
SIR1	0.203071565	0.114384028
YNL115C	0.408991416	0.001955416
MRS2	0.175256102	0.507527735
SAC1	0.160765107	0.096672612
PPA2	0.257494771	0.000568395
POM152	0.127786235	0.208862228
RGD1	0.15161515	0.025596322
MET31	0.366057764	0.017636967
YLR287C	0.066877243	0.504993645
MRPL28	-0.762691525	0.000106693
TMA16	-0.095581864	0.594985803
TAF4	0.038907168	0.508754418
VPS54	0.173283049	0.095234557
RSC9	0.074530191	0.198207385
REX4	-0.000573346	0.982768405
GOR1	-0.180519692	0.081987307
HHO1	-0.089721892	0.183078533
MTW1	0.231478845	0.207346143
CUS2	0.077222507	0.641090014
VMA6	0.044766139	0.782268888
MSC2	0.233014022	0.000111854
CAD1	0.415228336	0.029624042
TAM41	-1.042905977	1.06e-06
ENO2	0.517150766	0.000174858
EGD2	0.007762095	0.961561379
MRPL10	-0.946843806	0.000154266
GRX7	-0.250734899	0.003391344
YNL208W	0.528438073	0.005973472
WRS1	-0.17395832	0.046096249
TAF6	0.046615691	0.20160366
YBR141C	0.223833929	0.006067728
UTP9	0.040763002	0.607883979
SLI15	0.240388465	0.136715444
TAF2	0.192532283	0.000883033
PAN3	-0.007594751	0.878000632
NAT5	-0.575129301	0.003708869
YOR131C	0.080140725	0.187268962
MPH1	0.261504963	0.001048456
HAT1	0.312287994	0.001510191
YHL008C	-0.21206037	0.134998083
ARO3	0.040844678	0.450286173
BUD14	-0.00651785	0.938276001
ECM5	0.351152245	0.001623399
UBC12	-0.051136273	0.311886877
UTP8	0.077036382	0.076559494
CTF3	0.114067246	0.002544822
RSA1	0.352323918	0.000129438
ARG82	-0.278961935	0.036679826
DPL1	0.261129603	0.006448419
FSH2	0.010363734	0.900145231
DML1	0.237120679	0.043765408
HLR1	0.813484455	0.000661369
DPP1	0.204982454	0.056767009
SPC29	-5.16e-06	0.999966053
TIF3	-0.101757077	0.210736197
ALO1	-0.075176504	0.45010192
REP2	0.13089213	0.422077621
RPB7	0.006707245	0.916270047
MET6	-0.428658927	8.1e-05
SNC1	-0.072222698	0.771388454
FAA4	0.573923371	0.037035199
YDL177C	0.285759552	0.002238655
SYP1	0.042430376	0.222902057
ROM1	0.374458803	0.008519605
YOR1	0.350586146	0.004030634
PMU1	-0.039747423	0.572362054
RRD1	-0.160064548	0.239788859
YMR010W	-0.127512063	0.223100543
URH1	0.20008156	0.210523567
SSA4	-0.164134	0.058391134
MRN1	-0.105224563	0.113490855
ERJ5	0.094799567	0.438594011
RRP12	0.203481017	0.008877116
RSM27	-1.682313122	0.000201294
YJR084W	0.128865957	0.079614794
ABF1	0.31471772	0.025629909
BER1	0.256314248	0.423831579
SHY1	-0.702939861	0.002387921
QRI7	-0.684821643	9.31e-05
APL1	-0.03682781	0.465728887
ERP3	-0.039880673	0.845077534
YNL181W	0.215463285	0.046702097
SEC18	0.083792127	0.070495855
EXO5	-1.336014412	0.00010978
UBA1	0.097003897	0.011672299
TOM22	-0.18078034	0.238192563
CHD1	0.133368129	0.127730133
YOL086W-A	-0.367660492	0.086104256
CWP1	-2.01592322	0.000446178
SLD3	0.697743311	0.031307123
YMR262W	0.320864232	0.009184606
YLR271W	0.245479402	0.029227803
CIC1	-0.028628398	0.755602467
SOL2	0.160574487	0.05507347
RPS25A	-0.652800256	0.147929954
YDL012C	-0.027023794	0.736738307
CCT5	-0.270856847	0.054119101
RRI1	0.202418906	0.065274083
GIS2	0.071501502	0.884718307
NSG1	-0.083973096	0.292958438
RXT2	0.180376176	0.013177838
ZTA1	0.844400567	0.008632579
YLR001C	0.219710253	0.066928825
DAD2	0.111070994	0.053029435
HSE1	0.053280814	0.580064292
DIM1	0.077670119	0.213173265
KEL1	0.191042563	0.047319349
FMC1	-1.119737092	0.000605535
FRE8	0.330550432	0.00016073
BCY1	-0.00824335	0.765881387
SCT1	0.222712335	0.071241934
YJL132W	0.339080375	0.034471622
YKL047W	0.113457266	0.149867711
AVT4	-0.076566322	0.416668821
SSA1	-0.043817522	0.86764518
RMI1	-0.033141796	0.872388054
APE3	0.453975113	0.013542619
THP3	0.111295121	0.41155409
EDC3	0.037752143	0.096463588
DOS2	0.033626048	0.698039933
AMS1	1.31278386	7.5e-05
SWC4	0.124509772	0.05765091
YLR057W	0.116731795	0.045130885
PET123	-1.225878172	8.51e-07
MRT4	-0.104792626	0.216940831
HEK2	-0.099029608	0.271457768
HXT6	-0.572300996	0.078166491
GLO4	0.158349092	0.371272224
MRPL15	-0.383638209	0.019840259
CUE2	0.086423851	0.166389349
PRP22	-0.096807274	0.183918683
ADE3	0.486530525	0.001063866
MKK1	0.059135179	0.631012766
MET13	0.234624464	0.0062309
SWI3	0.078435134	0.146561782
HSP104	0.111614073	0.11218603
HEM2	-0.397179858	0.018550594
PCK1	0.570560312	0.071983215
PRE9	-0.08015605	0.4905669
IES1	0.152372348	0.040777119
SEC62	0.143931878	0.070361785
NHP6B	0.580798424	0.006858188
TLG1	-0.083639617	0.172640225
REX3	-0.039002744	0.769333316
UBC13	0.15049505	0.335648861
RTT103	0.231012939	0.00351892
SEC1	0.234847274	0.018537797
PKP1	-1.004762362	0.006039696
INP54	0.05736606	0.877253583
YIR007W	0.400235593	0.017494832
DSN1	0.385083612	0.039272161
GUA1	-0.107630249	0.097355011
MCM2	0.11263002	0.011451229
ATP2	-1.301170159	0.006980745
RRP6	0.057994966	0.372148286
DOT6	-1.012928048	1.1e-07
FKH2	-0.121806082	0.159177424
BOI1	0.009468417	0.856452453
YEL1	0.399117703	0.001572408
TPN1	0.059471098	0.451870493
GRX4	-0.618114745	0.006179554
MRPL50	-0.909241174	1.76e-05
YCK3	0.099304071	0.150234233
YDR476C	0.864685221	0.035053426
HOS3	0.028931044	0.566388343
ODC1	-1.924654697	0.000261338
JLP2	0.054856417	0.765647241
LYS1	0.119404054	0.305734352
GET3	-0.059305015	0.027394479
ZPR1	-0.100439731	0.32667289
SLP1	0.172509123	0.628749646
PPM2	0.296714318	0.015095518
TPK3	0.226641492	0.024624477
POL1	0.015662075	0.632736103
HER2	-1.034461548	0.000156462
PIL1	0.118019822	0.190865092
PHO86	0.055247409	0.442584814
DOP1	0.218806342	0.002784017
MSD1	-0.105653737	0.415739989
PZF1	0.065829097	0.284090843
YPR091C	0.21454934	0.00059934
MF(ALPHA)1	5.117925086	0.001382574
MSN1	0.089890018	0.377706837
PPQ1	-0.609591724	0.003448109
YOR022C	-0.557512839	4.64e-05
CCT4	-0.195966792	0.032901338
KIP1	0.059871857	0.511699433
SMX2	-0.024281871	0.771611645
CDC34	-0.243790749	0.162994122
NPA3	-0.063206629	0.322140234
ADR1	-1.334056772	2.73e-05
VAM3	0.015500469	0.822016839
TPO5	-0.043034405	0.588334278
YPT1	0.186722856	0.110568371
IML3	0.481824262	0.010035521
POB3	0.231465415	0.01297559
MSS51	-1.348940935	1.94e-06
PRP43	0.007564804	0.791340732
PNS1	0.148949167	0.031793717
TAX4	0.43208395	0.010701928
YOR342C	0.485830698	0.009752901
YPT52	0.281530646	0.002157745
PUT3	0.1524824	0.692120769
AFR1	0.068919888	0.540090184
DUS4	0.231686299	0.059650008
YRO2	-1.640643459	0.000354853
RFC3	-0.079921305	0.257089458
RPL2A	-0.423836173	0.201528121
SWP82	0.201811791	0.015502806
GGA2	-0.282384083	0.00545843
ERG13	-0.198521774	0.01725881
NBA1	-0.100170041	0.60712553
CHA4	-0.111846094	0.115718984
BEM4	0.308937725	0.009420019
CCZ1	0.434457851	0.003436471
RPL39	-0.320285616	0.121636765
